"VEGOBJEKT-ID";"TYPE-ID";"VERSJON";"STARTDATO";"SLUTTDATO";"SIST MODIFISERT";"ALTERNATIV UHELLSKODE";"ALVORLIGHETSGRAD";"ANMELDELSESNUMMER";"ANTALL ALVORLIG SKADET";"ANTALL DREPTE I ULYKKEN";"ANTALL ENHETER";"ANTALL KJØREFELT";"ANTALL LETTERE SKADET";"ANTALL MEGET ALVORLIG SKADET";"BEHANDLENDE POLITIDISTRIKT";"BESKRIVELSE";"DEKKETYPE";"FARTSGRENSE";"FORSTERKET VEGOPPMERKING";"FØREFORHOLD";"GEOMETRI, PUNKT";"HISTORISK HP";"HISTORISK KILOMETERVERDI";"HISTORISK VEGKATEGORI";"HISTORISK VEGNUMMER";"HISTORISK VEGSTATUS";"KILDE FOR ULYKKEN";"KJØREFELTTYPE";"KOMMUNENR SSB";"LYSFORHOLD";"MELDINGSDATO";"MIDTDELER";"OK SSB";"OPPGITT ANTALL SKADDE";"REGISTRERING STATUS";"REGISTRERINGSDATO FOR FAGDATA";"STEDFESTINGENS NØYAKTIGHET";"STEDSBESKRIVELSE";"STEDSFORHOLD";"TEMPERATUR";"TETTSTED";"UHELL KATEGORI";"UKEDAG";"ULYKKE REGISTRERT AV";"ULYKKESDATO";"ULYKKESKLOKKESLETT";"ULYKKESKODE";"VEGBREDDE";"VEGNAVN";"VEGTYPE";"VÆRFORHOLD";"KOMMUNE";"KOMMUNENUMMER";"FYLKE";"FYLKESNUMMER";"RIKSVEGRUTE";"KONTRAKTSOMRÅDE";"VEGSYSTEMREFERANSE";"VEGKATEGORI";"VEGSTATUS";"VEGNUMMER";"STREKNING";"DELSTREKNING";"FRA METER";"TIL METER";"VEGLENKESEKVENSID";"STARTPOSISJON";"SLUTTPOSISJON";"RETNING";"SIDEPOSISJON";"GEOMETRI"
"253333443";"570";"1";"2010-05-31";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"3";"2";"2";"0";"7";"";"Asfalt, oljegrus";"60";"";"Tørr, bar veg";"POINT (-29571.9 6721751.6)";"16";"4300";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2010-06-30";"Nøyaktig";"";"Avkjørsel";"";"Utenfor tettbebyggelse";"Bilulykke";"Mandag";"";"2010-05-31";"15:01:00";"Påkjøring bakfra";"";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m5084";"Europaveg";"Eksisterende";"39";"79";"1";"5084.194";"5084.194";"804775";"0.17554787";"0.17554787";"WITH";"";"POINT Z(-29569.743 6721751.562 56.248)"
"256134342";"570";"1";"2010-05-22";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"1";"2";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Våt, bar veg";"POINT (-30422.2 6723491)";"16";"6750";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2010-09-13";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"10";"Utenfor tettbebyggelse";"Bilulykke";"Lørdag";"";"2010-05-22";"16:50:00";"Enslig kjøretøy kjørte utfor på venstre side i venstrekurve";"";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m2622";"Europaveg";"Eksisterende";"39";"79";"1";"2621.915";"2621.915";"804775";"0.58797272";"0.58797272";"WITH";"";"POINT Z(-30417.963 6723490.81 143.822)"
"256134350";"570";"1";"2010-05-30";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"6";"2";"0";"7";"";"Asfalt, oljegrus";"50";"";"Tørr, bar veg";"POINT (-31448.8 6732422.7)";"18";"3023";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2010-09-01";"Nøyaktig";"";"4 armet kryss (X-kryss)";"";"Utenfor tettbebyggelse";"Bilulykke";"Søndag";"";"2010-05-30";"20:05:00";"Avsvinging til venstre foran kjørende i motsatt retning";"";"";"Motortrafikkveg";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m783";"Europaveg";"Eksisterende";"39";"78";"1";"782.516";"782.516";"805616";"0.16040882";"0.16040882";"WITH";"";"POINT Z(-31442.284 6732381.74 12.055)"
"256136003";"570";"1";"2010-06-16";"";"2020-06-11T12:04:44";"";"Drept";"";"0";"1";"2";"6";"1";"0";"7";"";"Asfalt, oljegrus";"50";"";"Tørr, bar veg";"POINT (-31451.8 6732434.9)";"18";"3036";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2010-08-30";"Nøyaktig";"";"4 armet kryss (X-kryss)";"11";"Innenfor tettbebyggelse";"Bilulykke";"Onsdag";"";"2010-06-16";"13:14:00";"Venstresving foran kjørende i motsatt retning";"";"Fjøsangerveien";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m770";"Europaveg";"Eksisterende";"39";"78";"1";"769.531";"769.531";"805616";"0.16173745";"0.16173745";"WITH";"";"POINT Z(-31444.846 6732394.418 11.884)"
"256136037";"570";"1";"2010-06-26";"";"2020-06-11T12:04:44";"";"Alvorlig skadd";"";"1";"0";"1";"2";"0";"0";"7";"";"Asfalt, oljegrus";"80";"";"Tørr, bar veg";"POINT (-31051.6 6735255.2)";"19";"2300";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Nei";"";"";"";"2010-08-30";"Tilnærmet";"";"Tunnel (primært for motorkjøretøy)";"14";"Utenfor tettbebyggelse";"Bilulykke";"Lørdag";"";"2010-06-26";"22:08:00";"Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning";"7.3";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m9700";"Europaveg";"Eksisterende";"39";"77";"1";"9699.612";"9699.612";"805616";"0.47920694";"0.47920694";"WITH";"";"POINT Z(-31095.604 6735256.275 20.086)"
"261379743";"570";"1";"2010-07-04";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"2";"2";"2";"0";"7";"";"Asfalt, oljegrus";"60";"";"Tørr, bar veg";"POINT (-31210.8 6724408.7)";"16";"8130";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2010-11-08";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"21";"Utenfor tettbebyggelse";"Bilulykke";"Søndag";"";"2010-07-04";"18:19:00";"Påkjøring bakfra ved venstresving";"";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m1239";"Europaveg";"Eksisterende";"39";"79";"1";"1238.94";"1238.94";"804775";"0.81871735";"0.81871735";"WITH";"";"POINT Z(-31219.831 6724399.882 64.196)"
"264591553";"570";"1";"2010-07-05";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"4";"1";"0";"7";"";"Asfalt, oljegrus";"50";"";"Våt, bar veg";"POINT (-31440.9 6732433.2)";"18";"3070";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2010-11-05";"Nøyaktig";"";"4 armet kryss (X-kryss)";"23";"Innenfor tettbebyggelse";"Bilulykke";"Mandag";"";"2010-07-05";"18:49:00";"Påkjøring forøvrig ved høyresving";"";"";"Vanlig veg/gate";"God sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m736";"Europaveg";"Eksisterende";"39";"78";"1";"735.569";"735.569";"805616";"0.16521232";"0.16521232";"WITH";"";"POINT Z(-31451.24 6732427.165 11.543)"
"264593149";"570";"1";"2010-08-03";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"3";"1";"0";"7";"";"Asfalt, oljegrus";"50";"";"Tørr, bar veg";"POINT (-31568.4 6732721.7)";"18";"3385";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2011-03-08";"Tilnærmet";"";"Vegstrekning utenfor kryss/avkjørsel";"15";"Utenfor tettbebyggelse";"Bilulykke";"Tirsdag";"";"2010-08-03";"15:45:00";"Påkjøring av forankjørende ved skifte av felt til høyre";"";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m420";"Europaveg";"Eksisterende";"39";"78";"1";"420.26";"420.26";"805616";"0.19747377";"0.19747377";"WITH";"";"POINT Z(-31561.115 6732722.038 10.107)"
"264593210";"570";"1";"2010-08-16";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"4";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Tørr, bar veg";"POINT (-31436.1 6731317.7)";"18";"1950";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2011-01-14";"Tilnærmet";"";"Vegstrekning utenfor kryss/avkjørsel";"";"Utenfor tettbebyggelse";"Bilulykke";"Mandag";"";"2010-08-16";"07:00:00";"Påkjøring bakfra";"";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m1857";"Europaveg";"Eksisterende";"39";"78";"1";"1856.716";"1856.716";"805616";"0.05056838";"0.05056838";"WITH";"";"POINT Z(-31432.403 6731318.04 26.328)"
"264593225";"570";"1";"2010-08-17";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"1";"2";"1";"0";"7";"";"Asfalt, oljegrus";"80";"";"Tørr, bar veg";"POINT (-30997.2 6734038.4)";"19";"13630";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Ja";"";"";"";"2011-02-21";"Nøyaktig";"";"Tunnel (primært for motorkjøretøy)";"18";"Utenfor tettbebyggelse";"Bilulykke";"Tirsdag";"";"2010-08-17";"04:55:00";"Uhell med uklart forløp hvor enslig kjøretøy kjørte utfor vegen";"7.2";"Ca. 300 meter før utgangen av tunnelen retning sør";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1256 ELEKTRO,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m6249";"Europaveg";"Eksisterende";"39";"77";"1";"6249.068";"6249.068";"805617";"0.76551671";"0.76551671";"WITH";"";"POINT Z(-31013.585 6734046.348 7.509)"
"264593253";"570";"1";"2010-08-24";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"6";"2";"0";"7";"";"Asfalt, oljegrus";"50";"";"Våt, bar veg";"POINT (-31445 6732422.2)";"18";"3065";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2010-10-01";"Tilnærmet";"";"4 armet kryss (X-kryss)";"15";"Utenfor tettbebyggelse";"Bilulykke";"Tirsdag";"";"2010-08-24";"08:15:00";"Påkjøring bakfra";"";"";"Vanlig veg/gate";"God sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m741";"Europaveg";"Eksisterende";"39";"78";"1";"740.563";"740.563";"805616";"0.16470131";"0.16470131";"WITH";"";"POINT Z(-31452.14 6732422.272 11.603)"
"267614298";"570";"1";"2010-09-13";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"2";"2";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Våt, bar veg";"POINT (-31286.6 6724316.2)";"16";"8006";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2010-10-25";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"";"Innenfor tettbebyggelse";"Mc ulykke";"Mandag";"";"2010-09-13";"16:45:00";"Møting i kurve";"";"";"Vanlig veg/gate";"God sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m1357";"Europaveg";"Eksisterende";"39";"79";"1";"1357.499";"1357.499";"804775";"0.79948146";"0.79948146";"WITH";"";"POINT Z(-31287.097 6724316.109 67.77)"
"267614324";"570";"1";"2010-09-21";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"2";"1";"0";"7";"";"Asfalt, oljegrus";"50";"";"Våt, bar veg";"POINT (-31438.6 6732002.4)";"18";"2635";"Europaveg";"39";"Eksisterende veg";"";"Gang- / sykkelveg";"4601";"Dagslys";"";"Ja";"";"";"";"2010-10-28";"Tilnærmet";"";"Annet kryss";"10";"Utenfor tettbebyggelse";"Sykkelulykke";"Tirsdag";"";"2010-09-21";"08:05:00";"Påkjøring av kjørende fra fortau eller G/S-veg, ved høyresving";"";"";"Gang- / sykkelveg";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m1171";"Europaveg";"Eksisterende";"39";"78";"1";"1170.645";"1170.645";"805616";"0.12076742";"0.12076742";"WITH";"";"POINT Z(-31449.527 6732002.595 17.407)"
"272095982";"570";"1";"2010-11-14";"";"2019-11-01T08:53:05";"";"Ikke registrert";"";"0";"0";"1";"2";"0";"0";"7";"";"Asfalt, oljegrus";"80";"";"Tørr, bar veg";"POINT (-30920.9 6734290.4)";"19";"13370";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Ja";"";"";"";"2011-01-17";"Nøyaktig";"";"Tunnel (primært for motorkjøretøy)";"";"Utenfor tettbebyggelse";"Bilulykke";"Søndag";"";"2010-11-14";"23:40:00";"Enslig kjøretøy kjørte utfor på venstre side i høyrekurve";"7.3";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1256 ELEKTRO,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m5988";"Europaveg";"Eksisterende";"39";"77";"1";"5988.208";"5988.208";"805617";"0.71063269";"0.71063269";"WITH";"";"POINT Z(-30957.816 6734299.143 10.159)"
"272096003";"570";"1";"2010-11-22";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"1";"2";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Tørr, bar veg";"POINT (-31290 6724321)";"16";"8020";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2011-01-11";"Tilnærmet";"";"Vegstrekning utenfor kryss/avkjørsel";"";"Utenfor tettbebyggelse";"Mc ulykke";"Mandag";"";"2010-11-22";"12:30:00";"Enslig kjøretøy veltet i kjørebanen";"";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m1357";"Europaveg";"Eksisterende";"39";"79";"1";"1356.922";"1356.922";"804775";"0.7995659";"0.7995659";"WITH";"";"POINT Z(-31287.403 6724316.468 67.44)"
"274296691";"570";"1";"2010-11-30";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"3";"1";"0";"7";"";"Asfalt, oljegrus";"50";"";"Tørr, bar veg";"POINT (-31449.8 6731917.2)";"18";"2550";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2011-03-02";"Tilnærmet";"";"Vegstrekning utenfor kryss/avkjørsel";"-6";"Utenfor tettbebyggelse";"Bilulykke";"Tirsdag";"";"2010-11-30";"10:50:00";"Skifte av felt til venstre";"";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m1256";"Europaveg";"Eksisterende";"39";"78";"1";"1255.907";"1255.907";"805616";"0.11204375";"0.11204375";"WITH";"";"POINT Z(-31450.184 6731917.383 18.762)"
"274297893";"570";"1";"2010-12-10";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"3";"2";"2";"0";"7";"";"Asfalt, oljegrus";"50";"";"Delvis snø / isbelagt veg";"POINT (-31441.9 6732437.1)";"18";"3077";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2011-02-28";"Tilnærmet";"";"4 armet kryss (X-kryss)";"3";"Utenfor tettbebyggelse";"Bilulykke";"Fredag";"";"2010-12-10";"10:00:00";"Høyresving foran kjørende i samme retning";"";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m729";"Europaveg";"Eksisterende";"39";"78";"1";"728.669";"728.669";"805616";"0.16591827";"0.16591827";"WITH";"";"POINT Z(-31451.567 6732433.9 11.44)"
"274297900";"570";"1";"2010-12-10";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"3";"2";"3";"0";"7";"";"Asfalt, oljegrus";"60";"";"Våt, bar veg";"POINT (-31208 6724417)";"16";"8150";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2011-02-02";"Unøyaktig";"";"3-armet kryss (T-kryss, Y-kryss)";"";"Utenfor tettbebyggelse";"Bilulykke";"Fredag";"";"2010-12-10";"12:07:00";"Påkjøring bakfra";"";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m1218";"Europaveg";"Eksisterende";"39";"79";"1";"1218.277";"1218.277";"804775";"0.82202027";"0.82202027";"WITH";"";"POINT Z(-31206.615 6724415.58 63.931)"
"275962672";"570";"1";"2011-01-16";"";"2020-02-03T15:22:39";"";"Lettere skadd";"";"0";"0";"2";"4";"2";"0";"7";"";"Asfalt, oljegrus";"60";"";"Våt, bar veg";"POINT (-31955.2 6729489.7)";"75";"23300";"Europaveg";"39";"Eksisterende veg";"";"";"4601";"Dagslys";"";"Ja";"";"";"";"2011-05-13";"Unøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"4";"Utenfor tettbebyggelse";"Bilulykke";"Søndag";"";"2011-01-16";"12:50:00";"Påkjøring bakfra";"";"";"";"Dårlig sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m4002 KD4 m306";"Europaveg";"Eksisterende";"39";"78";"1";"4001.511";"4001.511";"804824";"0.99443057";"0.99443057";"WITH";"";"POINT Z(-31958.43 6729489.039 16.302)"
"275962725";"570";"1";"2011-01-31";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"3";"4";"1";"0";"7";"";"Asfalt, oljegrus";"70";"";"Våt, bar veg";"POINT (-31172.7 6733838.9)";"19";"13892";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Ukjent";"";"Ja";"";"";"";"2011-03-29";"Tilnærmet";"";"Tunnel (primært for motorkjøretøy)";"";"Utenfor tettbebyggelse";"Bilulykke";"Mandag";"";"2011-01-31";"07:42:00";"Påkjøring bakfra";"7.2";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1256 ELEKTRO,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m6512";"Europaveg";"Eksisterende";"39";"77";"1";"6511.935";"6511.935";"805617";"0.8208229";"0.8208229";"WITH";"";"POINT Z(-31170.463 6733837.583 6.354)"
"276525623";"570";"1";"2011-02-08";"";"2019-10-23T14:25:07";"";"Alvorlig skadd";"";"1";"0";"2";"2";"0";"0";"7";"";"Asfalt, oljegrus";"60";"";"Våt, bar veg";"POINT (-29860.5 6722040.8)";"16";"4720";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Nei";"";"";"";"2016-08-11";"Nøyaktig";"";"3-armet kryss (T-kryss, Y-kryss)";"2";"Utenfor tettbebyggelse";"Fotgjenger eller akende involvert";"Tirsdag";"";"2011-02-08";"06:54:00";"Fotgjenger krysset kjørebanen på hitsiden av krysset";"";"";"Vanlig veg/gate";"God sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m4662";"Europaveg";"Eksisterende";"39";"79";"1";"4661.841";"4661.841";"804775";"0.24626486";"0.24626486";"WITH";"";"POINT Z(-29864.108 6722045.575 72.501)"
